change_group,rank_in_group,validator_address,change_epoch,old_fee,new_fee,fee_delta,activity_epoch,event_type,event_count,event_amount,relative_epoch,panel
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,281,Unstake,2,440.0,13,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,282,Unstake,3,1534.0,14,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,285,Stake,2,20351.0,17,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,285,Unstake,3,39879.0,17,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,286,Stake,1,15000.0,18,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,286,Unstake,1,3146.0,18,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,287,Unstake,3,3847.0,19,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,291,Unstake,2,13500.0,23,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,292,Stake,1,5000.0,24,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,292,Unstake,1,3290.0,24,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,293,Unstake,4,2649.0,25,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,296,Unstake,2,300000.0,28,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,300,Unstake,1,5000.0,32,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,301,Stake,1,103100.0,33,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,301,Unstake,1,9000.0,33,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,302,Stake,1,18000.0,34,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,302,Unstake,2,16000.0,34,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,303,Unstake,6,12331.0,35,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,304,Unstake,1,7000.0,36,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,306,Stake,2,30824.0,38,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,306,Unstake,1,305000.0,38,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,307,Stake,1,20000.0,39,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,307,Unstake,1,18000.0,39,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,308,Stake,1,1000.0,40,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,308,Unstake,1,1058.0,40,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,309,Unstake,1,109.0,41,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,310,Unstake,2,2202.0,42,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,311,Stake,1,11693.0,43,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,313,Unstake,4,82044.0,45,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,314,Unstake,2,50804.0,46,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,2,0xd67f6ac6718ae60bf106523f06305a024d5edc0440b13e1a2e4d28ed207c4638,268,2.0,10.0,8.0,317,Unstake,1,5000.0,49,"increase 2: 0xd6..4638 | epoch 268
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,210,Stake,1,2000000.0,-4,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,211,Stake,1,2546152.0,-3,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,213,Stake,4,4874682.0,-1,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,216,Stake,1,9928.0,2,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,220,Unstake,2,20000.0,6,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,230,Stake,1,9598.0,16,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,3,0x65e7d352b76b873b106131983b6199f3dbdef52d69b33dc00c00b12e0fe19500,214,2.0,10.0,8.0,239,Unstake,1,9928.0,25,"increase 3: 0x65..9500 | epoch 214
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,154,Stake,1,2000000.0,-6,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,156,Stake,13,8261713.0,-4,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,157,Stake,10,2011296.0,-3,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,158,Stake,10,529519.0,-2,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,159,Stake,11,6107171.0,-1,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,159,Unstake,3,25828.0,-1,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,160,Unstake,5,6257761.0,0,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,161,Stake,10,5554467.0,1,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,161,Unstake,3,88838.0,1,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,162,Unstake,1,25600.0,2,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,163,Unstake,2,49212.0,3,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,164,Unstake,1,2915.0,4,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,165,Unstake,2,1534829.0,5,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,166,Unstake,2,8067943.0,6,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,167,Unstake,5,147090.0,7,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,169,Unstake,4,292006.0,9,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,172,Unstake,1,30000.0,12,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,174,Unstake,1,50429.0,14,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,176,Unstake,1,280020.0,16,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,179,Stake,1,264.0,19,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,183,Unstake,1,600.0,23,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,187,Unstake,2,24500.0,27,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,189,Unstake,1,8131.0,29,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,191,Unstake,1,800.0,31,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,196,Unstake,1,777.0,36,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,4,0xc443336e1e26d55ebe716cdb71d27ade78c5324f2abcd93e832ba092608d3334,160,2.0,10.0,8.0,197,Unstake,1,4810.0,37,"increase 4: 0xc4..3334 | epoch 160
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,119,Stake,1,4000000.0,-7,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,121,Stake,4,5033.0,-5,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,122,Stake,3,32000.0,-4,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,123,Stake,3,103801.0,-3,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,124,Stake,4,56589.0,-2,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,125,Stake,1,4252.0,-1,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,126,Stake,2,2705.0,0,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,127,Stake,5,2200.0,1,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,128,Stake,1,7277.0,2,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,128,Unstake,2,6435.0,2,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,129,Unstake,1,25000.0,3,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,135,Unstake,5,184.0,9,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,137,Unstake,1,50525.0,11,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,138,Stake,1,5345.0,12,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,139,Unstake,1,350.0,13,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,144,Stake,1,1060.0,18,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,145,Stake,2,2213.0,19,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,146,Stake,1,190.0,20,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,147,Unstake,1,1060.0,21,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,149,Stake,1,500.0,23,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,150,Unstake,2,107277.0,24,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,151,Stake,1,44528.0,25,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,152,Stake,2,1100.0,26,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,153,Stake,1,6000000.0,27,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,155,Stake,1,300.0,29,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,157,Stake,1,1000.0,31,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,157,Unstake,4,10697.0,31,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,158,Unstake,4,3070.0,32,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,163,Stake,1,2500.0,37,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,167,Stake,1,930.0,41,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,174,Stake,1,5000.0,48,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,174,Unstake,1,5000.0,48,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
increase,5,0xcd0d0ef78b9de06ba66a62b727843acf629a2dd6a3b1a464ababcefedfc4470c,126,2.0,10.0,8.0,176,Stake,1,1.0,50,"increase 5: 0xcd..470c | epoch 126
2.0% -> 10.0% (+8.00)"
