validator_address,pool_id,total_stake,delegator_address,net_delegated_iota
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x1ed225e078b096bf91efd1db4d45fc18ca09fb08cce76eba1f2c041d51b39934,132.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xc1aad5a792fcac7eb56d2a24fe90971a9a8e310bcd18f08bf022f9d60ef26d8d,130.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xbca879ca8702d60a24a4091e1c8d6db8b14a964aa44c99f7c323387c57b2681c,115.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xfbf8764d6bd8990476bb2277a28e816e5defa39adb74fbb6e21d747a4823bc3d,100.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x89d321cf51d131f6ef608bff8f24b1a651145505b17981e3bdae424a5c5b383e,100.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x42c2fe4852cbf7b5f870e3ec6aba189f97b77126a4f15942de1250e811690e73,86.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x354419877459876b9b5e9eb45d48f8219de75be1029b7e9cad987981977c642b,82.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x281262dd53fb9258c2703970c7e7c39195fd12a60abc13e45a6ff0de4ff176ee,63.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xa2a4c1efca87de56201f35e6204020d721a22105b0d3f01755f7346d82515187,59.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xc08e77152eed6b0ad29d1e273f6bdc2e40d1e2c0ddf6c966966e69382db19a36,56.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x165d8ca2f4653f429d331c737ec0b792626a5849df1cb0d4982661a5220fc3ac,52.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x92295af66e0eef3090a641d49eb76a186e915b2950545e1d6d8cdcc0bdf986a0,45.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x5556bede87035b84d5cfa0dd488b49423e8ea764d7a7447c5f35ceeaa139d8db,40.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x7e36ae4b4923215aadb9128a9d759f7080ef4e5e74a673992813e061b47fa0d8,38.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xa791c51057deac9bf2d35819b23e1065195e702bf8c269937bcdd1ddddab4527,34.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xd24d07669dfd07a9e78807512d0bb2c18b8abe59a2160cd77d3af88653e556c1,28.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x4c4e29a07f4ae2fa4140e6d355865cf3c61fa46eba85fa4a3d663ba3cd00ac45,26.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xdbabf9ded75fa5f4360eab7b84611945cfcb2a8809485fca7a79d385c26229be,25.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x520c5280a8b33e8f71f00e97a0905bc541a36c5e1d537a5cb85beb549ee91258,22.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x97a995330db35c2124c5f1c382780ea61ca8bb1999b63904f99e0858cd732712,22.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x02a7a5a53b4dc5fe92f75197415a3f3c66136a5dfacdf7c50bb97c0e8e6bf897,20.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xa662c70a5ec590ff8cc2d44b74464d9d03504a8c416e4ab047fc3babdc9f82bd,15.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xd3743b1babd3c1a8381b3de4bf14432526f65cac0d5bdd45aa8df931f3b84c1b,14.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x22657d69f398d6b90e4f6fc549858602a621a6eaa9b84ef1d900efc7f9072384,13.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x7b450add347232654e337fbf9a0861b78acbc3b7b9ba7b001680a05bc119af22,12.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x525273981e69635061e1a274194c55aed400098a7f03d4b834a33568417e11f8,10.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x061cf6cc2fef927134ec90d85cce8241a7d6d2b6ddfd59c598d39b579d465062,10.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xfd7a33287be062c45ef6468a51138048177335c142a7d0bad7f47805c27b862e,9.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x9cf3a0e2bd216c8692b3eabcfb2ca1d1ed6fad11dd2f6c1be450a941a4209d70,8.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x9a3d32fe4ddd8046502bff1e40da054dd30896c3cf0045b9624b06fa04a7eaff,7.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xe87723499939e969f1bc6e1717833f2ec9ec15bb37215fdf42041d7f6507450b,5.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xee527ef643b191ff429c4858fae61472f1b2f0dd3b4a2eb22e9e09804480f650,2.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0xf2c31d70b27a7924c463518f3f8cdfe030a778475047cd7f2ac474047f5c877d,1.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x9c2a259ac4b514fee70975560c28614215a7b9db8d82e317c7011a3f52a930c1,1.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x3f43bf52e1ae6c9865260eed848afa0b7e5a19fd86ea2561796ec54f924b9b37,1.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x125e3c23f0d8699555d386268a5d897bea0c7d31738a053fa7a745fe5b055a55,1.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x33c04a350bce5f9c29f7aa891fd306f588b0e15a27c759fd06e3d6d1a8d740eb,1.0
0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,0xa05f4fb4ffbd0b270279feea497a2f9b0b360a0cb754676707fe8669836dbbbe,146221709,0x77552d577cc11e2701ffcbc514cc1cb0c367a74d904d4a9b6d01a594a4624546,1.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xb6a544c28f1f3a0c67b2c87425a09f3a1f08509582dd77860d8f7907bc96c0f0,10000000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x4e585e79f5aa534657160271e9389faf44a55f16364e352604c04bdf9cb01d74,7160000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x5ad32ae03fbd0ee0acb078eba0623275aefb9ee51fbb7d82399f4dbe728e67de,5064124.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xd64f98daf2ba308cd6bf6dcecb3c3dfb956e036c8c3dd33700196eef8d1b33af,4402894.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xf1397790e251ea3cfafb6efa90c5ba44518660f138d22738c412a8e726719e6c,4402894.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xa28f0c099fcd72126cfc2303026fd96e9887f5dfbca3febe81a667a76253614c,4401596.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x4540ef92bbc0fc9354cbe29da0ee6be1a3de33afca9c8554902fe177bda24035,4130872.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x43060ec930e709a746b6342d3e792eea19f5d4d1a2179c7124887569c07610ed,4130853.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x9abf36b1f0af393229141baf6f4d88b242ab480421326f7dd682f4973f6ec3e5,2731136.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xe4477ce7e768ab7a9fb63a3f294f2480dc8f56b0fe15c7d3177df73b9ae2304e,1248133.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2140d1185eb0e1d4ed5e4cc410ae7c5cc1185ec303df43df8547a3b7c5720ec7,1081581.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xea63b430e906f8c68bec3b88d28270c445b5148e41c1fe18b6cf87fc0957329f,995617.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x4b38eca63e95c4776f9f50bdb5bdb136f2b1ecb7ab50702489a1f28106be64a0,900000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x8cec81750c90a279ce1572a083438329551826356e3701ed8179e286efe7d1d2,800000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x76e93b331479d44b4e3d31115c17a96d1e57b18cb37f2415daabd72f67e67b65,626697.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xaf4aca65ba40f7afd7bc41278673d90416c4024c5a614ccb08601d79eba5ce9d,590000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xe03207ffe3b27bb0b6917f8d5b46fa767c9b2db74bc2cd80b4dbdb341d049ca0,580000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x3b796131c8d64d3e3c415a2d1385dc03360429e4a15db598461518fbe8b668cd,500000.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x61b59c8b7940cdd1b7254b71dd22ecb83260363d193672789594b5ff8734e24a,469873.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xf4a557f29b161ff1403d18c994ea7099168698b7532ce4a0f7a3d3d63a46b57e,440839.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x71517c36fcf6fb045f9e94a606ffb012082b444561982b7f8b2f1d52c750cf6f,429837.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xde59ec2a59bb4de20d8b8a5986a7354cfb096f47d8910af3425f7b2ef5168e08,423609.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x4edb31c86723a1968e76fd7b84792e81d8d9f0aefad7106f528c84c4946a416f,417546.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x851994428ff9f0bc9e363926d6824a4c5a4361ea51a16396d50508aeecb40f6f,417255.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2b14669939c25f4b64a9284ca6228535cc959d7270e42cf9f53756bade915720,416964.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x5cf2f875237540a747bfa852fe78b12f67ccf96a7542edf04e4900e08ee85a89,416673.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xd5b19a881af2349160973742cb12ea60bf0baed583bdad0038319504d778210c,416381.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x7e743dd10af8c1e84499d4f7d70c6c05a4a4f014f96be52d80da9fdb01f7bfab,416090.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x7b606ca9c01c633935ea84b5893160e5c0940d73e566935e4c054b0489f1fe74,415800.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x3edd60951420a4397ecdaf59de5e2f4a6dfc8fc3d637cee96446e06079940998,415508.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x1d3583c75ec13d54e7bec4cd153e64c265b5e3165d0ab6c8d40768567f2dd232,415412.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x9eda6410efd18a1fd087431025ade89a83da56e9a971fef35f84c6be8b901a1b,415218.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xd96620646da9911e68f0c279e59ffc3fd460e0789ea374b3f480b1ee83f19542,414928.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x1d1239dfc8d8415f3ccece178281b252f022ce329428c371bd2df81e3d9048a1,414633.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x181ee24cda647b34ed7cd8606bd31793585713d9e461d214c4f27b9b4a1defdb,409043.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x1360e4a31df4d41d8ce967ef188bf0510c83fd440934934c978ef67284bb2550,408039.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xe2519842db05f8ab408d75f439c7e4f955e9dc00ec92c3c4889a6961e7ad4748,400436.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xc317d52db6ecd5080741e3376b4c40d8106780ed39aa8b3c0f91e27b2b896415,384730.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xea8360dfe867ce8619514efa9691b7bc2d4c24f3e1e5ea25f4bc1ccde8e95f0f,383386.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x0a0c06d42e09b09e3712924992950085719696a2f23e41b2cbbcbd50773ace1b,383239.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x3de50a11560da589c63e19463465d6de0f428a240dd6690679bbb65fb3309860,377645.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x005583bb40fb46cf9c7bc9c2eff2ade86667b9c5bc1478782a80adedec6784cc,371161.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x44b3ca7558d03c536a8150f6ac3e4971ac068bd835bbdd1877d0fbe3b77b8f4f,370947.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2075646d871508d54766ca308184f56e5b8fa560307d33d0eeaab7fd691a8e1a,369701.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x14fd52f9560e4de24fac28963312d71caf1c247892b48f5f9f35483ec9d2e650,354025.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x41862ab5a14c87ab99c4b1d3109d6203ef652b185aa4ec42403893218018dd54,340344.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2a870450e226bd46161d5dd3d154149d276036f8e56c5a57f6efe6280442b119,339743.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xfb7c1695c1973b46c158d37e7e309b6bb29aadd1cf2805964226c35840b082bb,338637.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xe96fed78f60919c13c45dabbcc3543fed4db2b3f90f02b1294d42d8b6401076e,315580.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x66c3d6ced1ef7f835ae7aacecb3d6cc4715c29a3b1b46ddd27fb185beecad0bb,306239.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x714022e0e65918f7aa16715c3427dce9d6b906bcf77982855e62b1277d85dacb,306230.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xc4004b69459ed64385bc22e46247bf7d130d698374c2759382946324734a3d6c,305787.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x66f884ac8480003639e6a4785a25549257a13205d587278365fe63f6df59db3b,305570.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xffc38738c0d05c74ea266061f46857917be629b199de39eb4551661ec31dfb55,305165.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xd03cf943033d056769284c8141d04216d425d631ae245736cfc181fabf826ffb,304955.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2df3f6c96d48b8ad0c90bff5fa249adcd508e77b77748e76f388a6d04b11c08a,304860.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x15118d8ad817da6e566e184c8318c6af4331e9a3e3cc29ad57b19815565fd873,304746.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x9f7bc226bf504c3e5b323e6a10cecf7df5942f87116cd046a23eb778361e477f,304536.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xbfd7b126ac0273df2c8737069e1a860b81f8c10aa144faba2faa34ebff6520a7,304327.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0x2658d32463d0f1aeff0a1be8ab9e0614dc4c6e069c441cce1ef8f3b1f0b10aed,304117.0
0x2762540744dfaeda69885db1f8e85c8c02e471ce41914aea9a85b3e6d63996a5,0xe834465c8ffbe82370bf287da0449770b105906eb63420845c50dbc8ab818b19,130066629,0xe81e3eb93889f1db0024559616f65247f89a2fe2cb00b38f0496a8fd6c9b7109,303703.0
