id,time,epoch_id,validator_slot,validator_address,stake_action,unstake_action,staked_amount
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,14,99,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,0,1,100000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,15,99,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,1,0,100000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,16,100,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,0,1,100000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,17,100,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,1,0,90000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,18,102,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,0,1,90000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,19,102,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,1,0,80000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,20,225,3,0xd7b2970e3bde4db33fab808bdb19348744723a38d5a6c7b095cdd5a6eb57de34,0,1,80000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,21,225,1,0x864c651958094732a1227134cf7cab7587f05a399398804552553fbc01dba4e7,1,0,80000
0x9515049ec2b5491bf08ad2045ed1c75e343f475ad3832312365521d59978047b,22,361,1,0x864c651958094732a1227134cf7cab7587f05a399398804552553fbc01dba4e7,0,1,80000
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,1,0,2,0x8e2e13c2ecfda356f07d008885b7bb82befb4d602245c3bff98ad59863162dd8,1,0,2163
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,2,109,2,0x8e2e13c2ecfda356f07d008885b7bb82befb4d602245c3bff98ad59863162dd8,0,1,2163
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,3,109,1,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,2248
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,4,173,1,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,2248
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,5,173,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2296
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,6,179,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2296
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,7,179,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2350
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,8,206,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2350
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,9,206,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2371
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,10,219,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2371
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,11,219,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2381
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,12,219,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2381
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,13,219,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2420
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,14,235,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2420
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,15,235,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2431
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,16,250,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2431
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,17,250,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2442
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,18,269,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2442
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,19,269,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2457
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,20,300,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2457
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,21,300,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2480
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,22,353,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2480
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,23,353,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2520
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,24,375,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,2520
0x95ac56b0c4353643589d2fffa8e1460d43e56143bb09b128826f8acdf87fe19c,25,375,3,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,2537
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,1,82,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,33565
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,2,87,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,17435
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,3,89,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,24477
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,4,111,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,33565
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,5,111,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,24477
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,6,111,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,17435
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,7,111,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,76137
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,8,119,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,4894
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,9,121,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,76137
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,10,121,2,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,4894
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,11,121,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,81268
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,12,146,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,81268
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,13,146,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,81957
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,14,164,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,22835
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,15,170,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,24753
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,16,174,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,81957
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,17,174,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,82708
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,18,175,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,31779
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,19,178,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,20578
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,20,182,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,35665
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,21,186,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,17044
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,22,193,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,21904
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,23,198,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,21782
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,24,198,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,22835
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,25,198,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,23086
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,26,200,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,20637
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,27,210,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,46970
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,28,210,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,82708
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,29,210,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,131791
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,30,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,11665
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,31,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,11665
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,32,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,24753
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,33,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,31779
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,34,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,20578
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,35,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,35665
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,36,214,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,125814
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,37,220,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,11417
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,38,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,23086
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,39,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,131791
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,40,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,21782
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,41,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,21904
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,42,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,46970
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,43,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,125814
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,44,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,17044
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,45,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,20637
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,46,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,11417
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,47,274,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,551075
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,48,275,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,124295
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,49,285,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,111924
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,50,295,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,89053
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,51,296,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,551075
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,52,296,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,554790
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,53,306,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,54071
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,54,314,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,7025
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,55,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,111924
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,56,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,124295
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,57,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,54071
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,58,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,7025
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,59,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,89053
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,60,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,0,1,554790
0x96755386da6a8d50eef187dce17b5bd31c3ae92f7908a75f406edb11fe67c3b5,61,335,1,0x9715544f0255a9bd0c0dc178b5bc8a78fd281b35db3041d72b91aff57f3beb10,1,0,953577
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,1,0,3,0xab59b719a59e43143185f6f3870d2a42fa47563683b25ceea9fc2e848eb36c6e,1,0,33435
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,2,1,3,0xab59b719a59e43143185f6f3870d2a42fa47563683b25ceea9fc2e848eb36c6e,0,1,33435
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,3,1,2,0x303db99c56283dba10c014f90fce2691cba6e7ea661fd3331d95b6e76ada9a19,1,0,33435
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,4,19,2,0x303db99c56283dba10c014f90fce2691cba6e7ea661fd3331d95b6e76ada9a19,0,1,33435
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,5,19,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,1,0,33687
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,6,19,1,0x018ceb2744a0a6a0a316d7eb939a0a7a777209e6ded45cb0aa7eddd0d23edc60,0,1,33687
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,7,19,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,33687
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,8,56,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,33687
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,9,56,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,33755
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,10,88,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,2310
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,11,144,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,2145
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,12,182,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,17576
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,13,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,2310
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,14,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,17576
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,15,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,2145
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,16,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,33755
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,17,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,10000
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,18,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,10000
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,19,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,10000
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,20,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,10000
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,21,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,10000
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,22,249,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,9175
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,23,313,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,0,1,9175
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,24,313,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,9070
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,25,323,5,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,4885
0x96c36a85b43349ce48008ac104ecde113326bc7c9e8a8e6e19a16c2f62e2480b,26,385,4,0xd43ab2195b9db5e3cdbd7b12c8fcd1e74d7ca1a1d88e5fee1f301ddb683033ba,1,0,5880
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,1,115,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,3990
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,2,115,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,3835
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,3,245,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,1584
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,4,245,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,1659
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,5,245,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,2159
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,6,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,2392
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,7,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,3990
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,8,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,3835
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,9,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,1659
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,10,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,2159
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,11,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,1584
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,12,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,0,1,2392
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,13,258,2,0x4d2f2bcffd40e168529406dff721dfb58cabbdec476bcb417f9500cb09072a62,1,0,10000
0x96cafcd77930889491490df329d2a887e39ed02f47a97ab8562e9549557ab524,14,258,4,0xe7f6929a0d929a0ef8c590b840cfbfd12326fc00844841ed623c8c7cd2c3a1a2,1,0,6000
